Income,TotalSpend,Recency,CustomerTenure,NumDealsPurchases,NumWebVisitsMonth,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,TotalChildren,Cluster,ClusterName,TotalPurchases
67546.0,2126,90,13.33,1,3,4,10,5,0,1,Deal driven customers,19
88420.0,2069,87,11.67,1,1,4,7,8,0,1,Deal driven customers,19
31158.0,72,62,12.93,2,8,2,0,3,1,2,Family budget customers,5
61671.0,732,23,11.58,8,8,10,4,6,1,0,High value loyal customers,20
69719.0,801,99,11.6,1,1,2,3,5,0,1,Deal driven customers,10
49160.0,236,29,12.2,2,6,3,1,6,1,0,High value loyal customers,10
24882.0,80,52,13.31,1,6,1,1,2,1,2,Family budget customers,4
90933.0,1685,90,11.75,1,1,4,6,4,0,1,Deal driven customers,14
113734.0,277,9,11.59,0,1,27,0,0,0,1,Deal driven customers,27
59292.0,507,71,12.55,2,3,3,5,8,1,1,Deal driven customers,16
45759.0,68,13,12.85,2,7,2,0,3,2,3,At risk customers,5
22148.0,49,16,11.72,1,7,1,0,3,0,2,Family budget customers,4
73395.0,397,94,11.79,1,2,4,4,6,0,1,Deal driven customers,14
29819.0,39,77,12.19,3,6,3,0,3,1,3,At risk customers,6
45688.0,306,20,11.93,2,4,3,1,8,1,0,High value loyal customers,12
62820.0,976,51,12.64,1,1,3,4,6,0,1,Deal driven customers,13
60491.0,1028,81,12.32,4,5,6,11,7,1,0,High value loyal customers,24
33235.0,70,71,11.9,1,7,3,0,3,1,3,At risk customers,6
35701.0,46,36,12.79,1,6,1,0,3,0,2,Family budget customers,4
31535.0,51,95,12.26,1,7,1,1,2,1,3,At risk customers,4
92556.0,1263,32,11.7,0,0,3,5,13,0,1,Deal driven customers,21
67384.0,1490,32,13.14,2,5,7,8,5,1,0,High value loyal customers,20
80573.0,1564,85,13.21,1,2,4,6,13,0,1,Deal driven customers,23
77870.0,1815,93,13.36,3,8,5,5,5,1,0,High value loyal customers,15
52278.0,1198,24,12.93,6,8,10,5,10,1,0,High value loyal customers,25
57107.0,416,44,13.35,7,8,4,4,8,1,0,High value loyal customers,16
18929.0,85,15,12.87,1,6,1,0,4,0,2,Family budget customers,5
36038.0,47,82,12.59,2,6,3,0,3,1,2,Family budget customers,6
20180.0,137,27,12.86,1,7,2,1,4,0,2,Family budget customers,7
34230.0,21,72,13.01,1,7,1,0,2,2,2,Family budget customers,3
31878.0,70,7,11.53,1,3,1,0,4,1,3,At risk customers,5
70932.0,909,57,11.95,2,3,6,2,12,1,1,Deal driven customers,20
91249.0,1676,84,13.2,0,4,7,9,6,0,1,Deal driven customers,22
77598.0,1735,53,12.25,1,3,7,5,13,0,1,Deal driven customers,25
80982.0,1191,48,12.98,3,5,11,5,11,2,0,High value loyal customers,27
22701.0,24,2,12.32,1,5,1,0,3,1,2,Family budget customers,4
55212.0,1182,65,13.1,3,8,4,2,11,1,0,High value loyal customers,17
70617.0,1280,45,12.52,1,2,3,3,7,0,1,Deal driven customers,13
64849.0,1336,42,13.13,1,5,9,3,6,0,1,Deal driven customers,18
62694.0,749,29,12.54,5,7,9,3,7,2,0,High value loyal customers,19
61917.0,91,83,12.11,1,5,2,0,4,2,3,At risk customers,6
67472.0,414,93,12.26,2,3,4,2,7,1,1,Deal driven customers,13
21059.0,44,40,11.98,3,6,3,0,3,1,3,At risk customers,6
29543.0,63,47,11.75,2,7,3,1,2,2,3,At risk customers,6
75903.0,901,50,12.73,2,3,6,6,9,1,1,Deal driven customers,21
34984.0,38,40,13.32,2,7,1,0,3,2,2,Family budget customers,4
54998.0,455,3,12.81,5,4,4,2,9,1,0,High value loyal customers,15
54356.0,775,62,13.12,3,8,11,2,8,1,0,High value loyal customers,21
34242.0,15,25,11.78,1,5,0,0,3,1,3,At risk customers,3
25410.0,38,48,12.33,1,4,1,0,4,1,3,At risk customers,5
73356.0,1512,56,11.9,1,2,5,11,5,0,1,Deal driven customers,21
28320.0,43,68,12.96,1,8,1,0,3,1,2,Family budget customers,4
23763.0,42,64,13.4,1,7,1,0,3,1,2,Family budget customers,4
72570.0,1089,67,11.68,1,1,4,6,12,0,1,Deal driven customers,22
34529.0,162,94,13.3,2,7,2,2,3,1,2,Family budget customers,7
70792.0,1272,82,12.9,2,3,3,4,10,0,1,Deal driven customers,17
63211.0,1173,3,13.16,2,2,3,8,7,0,1,Deal driven customers,18
83891.0,816,24,11.53,1,1,4,7,10,1,1,Deal driven customers,21
36065.0,74,54,12.75,3,8,3,0,3,2,2,Family budget customers,6
39898.0,134,20,12.88,2,7,3,0,4,1,2,Family budget customers,7
51141.0,157,96,12.48,1,5,3,1,4,0,3,At risk customers,8
56939.0,561,19,12.28,2,3,3,3,10,1,1,Deal driven customers,16
80872.0,1336,60,11.64,1,1,4,4,10,0,1,Deal driven customers,18
72335.0,2092,2,13.38,1,8,10,4,8,0,0,High value loyal customers,22
61798.0,463,13,12.1,1,4,4,2,9,0,1,Deal driven customers,15
76842.0,1130,37,11.66,1,0,1,8,7,0,1,Deal driven customers,16
29478.0,20,59,11.95,1,6,1,0,3,1,3,At risk customers,4
46998.0,377,55,13.19,5,7,5,3,5,1,0,High value loyal customers,13
96843.0,1544,60,12.69,1,2,6,11,10,0,1,Deal driven customers,27
56551.0,138,48,11.65,3,4,2,1,4,2,3,At risk customers,7
70053.0,1012,38,12.5,3,5,8,5,10,1,0,High value loyal customers,23
71670.0,1766,8,12.48,1,6,5,3,6,0,1,Deal driven customers,14
44359.0,45,19,11.54,3,3,2,0,4,2,3,At risk customers,6
40887.0,161,32,12.65,3,9,3,1,3,2,3,At risk customers,7
48877.0,144,27,11.99,1,7,3,0,4,1,3,At risk customers,7
74485.0,1734,58,12.35,1,3,6,7,12,0,1,Deal driven customers,25
64474.0,823,59,12.19,2,5,8,2,10,1,0,High value loyal customers,20
77226.0,1138,29,11.84,2,3,6,8,12,1,1,Deal driven customers,26
72643.0,1429,60,12.84,1,2,3,10,7,0,1,Deal driven customers,20
85738.0,1371,41,11.94,1,1,3,6,11,0,1,Deal driven customers,20
55686.0,982,27,12.88,2,4,6,3,5,1,0,High value loyal customers,14
39062.0,44,28,11.77,1,4,1,0,3,1,3,At risk customers,4
34600.0,318,8,13.0,5,8,5,2,5,2,0,High value loyal customers,12
40794.0,434,18,12.73,2,7,6,3,5,1,0,High value loyal customers,14
54690.0,198,76,12.15,3,3,3,1,5,2,3,At risk customers,9
4428.0,359,0,12.24,0,1,25,0,0,1,2,Family budget customers,25
32632.0,576,32,13.41,2,5,4,4,8,0,0,High value loyal customers,16
38236.0,88,2,12.28,4,7,3,0,4,2,3,At risk customers,7
36781.0,63,16,11.73,1,8,2,1,2,1,3,At risk customers,5
31385.0,27,56,13.07,1,8,1,0,2,1,2,Family budget customers,3
24570.0,193,97,12.84,3,9,4,0,4,1,2,Family budget customers,8
25509.0,101,15,13.28,3,9,3,0,3,1,2,Family budget customers,6
94642.0,2211,35,11.88,0,1,5,7,9,0,1,Deal driven customers,21
58646.0,140,3,12.56,1,4,2,1,4,1,3,At risk customers,7
53201.0,415,49,12.88,8,7,6,3,5,2,0,High value loyal customers,14
21994.0,22,4,13.02,1,5,0,0,3,1,2,Family budget customers,3
57113.0,263,45,12.9,6,7,4,1,5,2,0,High value loyal customers,10
51373.0,393,37,12.53,1,4,3,5,3,0,1,Deal driven customers,11
23477.0,147,39,12.19,3,8,3,0,4,1,2,Family budget customers,7
58116.0,443,38,11.72,2,2,3,3,8,1,1,Deal driven customers,14
72968.0,1958,8,12.04,1,3,5,5,8,0,1,Deal driven customers,18
39791.0,174,89,12.76,2,7,3,1,4,1,2,Family budget customers,8
91712.0,2217,47,12.21,0,3,9,7,11,0,1,Deal driven customers,27
94472.0,1691,75,11.75,1,5,5,5,5,1,1,Deal driven customers,15
13672.0,25,86,12.71,2,8,1,0,3,2,2,Family budget customers,4
96547.0,809,4,11.61,0,2,7,6,8,0,1,Deal driven customers,21
79205.0,895,73,13.34,1,4,6,5,4,0,1,Deal driven customers,15
56559.0,484,46,13.02,3,4,4,3,8,1,0,High value loyal customers,15
32644.0,413,38,12.96,4,8,7,1,6,1,0,High value loyal customers,14
67506.0,331,73,11.99,1,3,4,1,6,1,1,Deal driven customers,11
24206.0,25,66,12.82,1,6,1,0,3,1,2,Family budget customers,4
28420.0,13,36,12.02,1,6,1,0,2,1,3,At risk customers,3
22979.0,115,29,13.32,3,8,3,2,2,1,2,Family budget customers,7
33279.0,16,29,11.55,1,3,0,0,3,0,3,At risk customers,3
46423.0,92,6,12.28,3,7,2,0,4,2,3,At risk customers,6
30368.0,52,97,12.15,2,8,2,0,3,1,3,At risk customers,5
63684.0,1464,61,13.1,3,5,8,4,8,1,0,High value loyal customers,20
41638.0,441,68,12.88,4,8,5,5,3,1,0,High value loyal customers,13
68805.0,283,73,12.29,1,2,3,1,7,1,1,Deal driven customers,11
65814.0,747,90,11.83,3,5,8,2,10,1,0,High value loyal customers,20
71964.0,1870,81,12.62,1,3,5,6,5,0,1,Deal driven customers,16
39146.0,165,1,12.88,3,8,4,0,4,1,2,Family budget customers,8
96876.0,1941,79,12.4,1,2,7,7,9,0,1,Deal driven customers,23
34445.0,839,92,12.93,6,9,11,2,8,0,0,High value loyal customers,21
68281.0,1655,31,13.4,1,5,2,9,13,0,1,Deal driven customers,24
37284.0,23,46,12.76,1,6,0,0,3,2,3,At risk customers,3
36790.0,66,14,12.84,1,9,2,1,2,0,2,Family budget customers,5
27943.0,37,89,12.71,3,8,2,0,3,2,2,Family budget customers,5
22263.0,21,31,11.76,2,6,1,0,3,2,3,At risk customers,4
30261.0,22,75,13.27,1,8,0,0,3,3,2,Family budget customers,3
28587.0,78,42,11.88,3,6,2,0,4,1,3,At risk customers,6
43815.0,79,53,12.74,1,6,2,0,3,1,2,Family budget customers,5
48195.0,265,53,11.94,6,6,4,2,5,2,0,High value loyal customers,11
77027.0,1175,23,11.9,2,4,8,3,6,1,1,Deal driven customers,17
71322.0,1305,57,12.87,2,4,8,5,13,1,0,High value loyal customers,26
32765.0,46,49,11.85,2,5,2,0,4,1,3,At risk customers,6
29672.0,25,6,12.81,1,6,0,0,3,2,2,Family budget customers,3
23272.0,46,29,12.21,1,4,1,0,3,0,2,Family budget customers,4
49912.0,874,5,13.32,4,8,10,5,7,1,0,High value loyal customers,22
7500.0,100,98,13.42,4,9,2,1,3,1,2,Family budget customers,6
68117.0,930,80,12.81,2,6,11,8,4,1,0,High value loyal customers,23
67225.0,868,4,12.1,3,5,7,2,11,1,0,High value loyal customers,20
17649.0,45,70,12.13,3,8,3,0,3,1,2,Family budget customers,6
55914.0,1260,32,12.67,4,7,11,6,8,1,0,High value loyal customers,25
40059.0,414,82,12.26,1,8,6,2,3,1,0,High value loyal customers,11
60905.0,392,27,12.07,2,2,3,3,7,1,1,Deal driven customers,13
75330.0,1109,94,13.24,4,6,10,3,12,2,0,High value loyal customers,25
60689.0,639,23,12.58,4,3,4,4,10,1,0,High value loyal customers,18
38680.0,79,97,12.76,1,7,2,0,3,1,2,Family budget customers,5
61416.0,1665,25,12.89,1,6,10,3,10,0,1,Deal driven customers,23
49767.0,692,92,12.67,1,4,5,4,8,0,1,Deal driven customers,17
83273.0,1392,98,13.27,10,7,4,6,9,3,0,High value loyal customers,19
29009.0,44,19,12.09,2,6,2,0,3,1,3,At risk customers,5
45057.0,50,80,12.08,1,5,2,0,3,1,3,At risk customers,5
37150.0,467,80,13.3,8,7,4,3,6,1,0,High value loyal customers,13
43020.0,223,79,12.08,3,6,4,1,4,1,3,At risk customers,9
53154.0,158,50,11.56,1,4,3,1,4,1,3,At risk customers,8
65308.0,1211,60,12.3,1,4,7,8,12,0,1,Deal driven customers,27
76467.0,1575,44,13.37,2,6,2,5,5,1,0,High value loyal customers,12
81044.0,1208,0,12.01,1,1,5,6,10,0,1,Deal driven customers,21
32871.0,43,28,12.81,1,4,1,0,3,2,3,At risk customers,4
55801.0,527,35,12.27,6,7,7,2,6,2,0,High value loyal customers,15
76320.0,932,49,11.53,2,2,6,3,4,1,1,Deal driven customers,13
36927.0,71,46,11.58,2,8,3,0,3,2,3,At risk customers,6
48794.0,54,97,11.52,1,4,1,0,3,2,3,At risk customers,4
23478.0,129,51,12.79,1,8,3,0,3,0,2,Family budget customers,6
71128.0,1615,80,13.24,3,7,2,10,12,1,0,High value loyal customers,24
70179.0,1034,10,12.45,3,5,7,3,13,1,0,High value loyal customers,23
59462.0,1088,29,12.99,2,7,9,2,12,1,0,High value loyal customers,23
52247.25135379061,721,52,12.62,7,3,4,10,4,2,0,High value loyal customers,18
38361.0,137,74,12.01,3,7,3,1,3,1,3,At risk customers,7
52247.25135379061,47,82,12.59,2,6,3,0,3,1,3,At risk customers,6
70038.0,1244,54,12.18,1,2,4,4,8,0,1,Deal driven customers,16
42554.0,41,93,12.97,2,4,2,0,3,2,3,At risk customers,5
67445.0,1174,63,13.39,5,6,9,6,12,1,0,High value loyal customers,27
67046.0,993,92,12.98,2,2,4,5,4,1,1,Deal driven customers,13
42192.0,100,40,12.32,1,4,2,1,3,0,3,At risk customers,6
77610.0,1680,70,13.17,2,7,4,7,4,1,0,High value loyal customers,15
31761.0,98,96,11.74,2,5,3,0,4,1,3,At risk customers,7
34350.0,48,81,12.2,1,7,1,0,3,1,3,At risk customers,4
54591.0,519,63,12.41,3,5,6,2,8,1,0,High value loyal customers,16
71866.0,715,85,12.02,1,3,6,3,10,1,1,Deal driven customers,19
25293.0,37,51,12.29,1,8,1,1,2,1,2,Family budget customers,4
42000.0,653,23,12.97,2,5,5,2,11,0,0,High value loyal customers,18
69520.0,1455,95,12.48,1,5,9,6,5,0,1,Deal driven customers,20
64713.0,602,11,11.9,2,4,5,5,7,1,1,Deal driven customers,17
27889.0,26,42,12.49,1,6,1,1,2,1,2,Family budget customers,4
22123.0,102,77,11.76,1,5,2,1,3,0,3,At risk customers,6
52247.25135379061,97,82,12.83,4,8,2,1,3,2,3,At risk customers,6
52247.25135379061,207,83,12.52,2,6,4,1,4,1,0,High value loyal customers,9
27803.0,176,40,13.35,2,8,3,0,4,1,2,Family budget customers,7
52247.25135379061,450,95,12.2,3,7,6,1,5,1,0,High value loyal customers,12
51651.0,433,32,13.15,4,8,6,2,5,1,0,High value loyal customers,13
68487.0,1366,48,12.96,1,4,9,7,13,0,1,Deal driven customers,29
52247.25135379061,1564,75,12.17,1,1,5,5,11,0,1,Deal driven customers,21
56796.0,1001,24,12.87,3,7,8,9,7,1,0,High value loyal customers,24
87000.0,961,61,13.04,1,2,4,6,7,0,1,Deal driven customers,17
79823.0,1518,6,11.75,1,2,6,9,7,1,1,Deal driven customers,22
30828.0,56,16,12.24,2,3,1,1,4,1,3,At risk customers,6
34109.0,22,39,12.15,1,4,0,0,3,1,3,At risk customers,3
53367.0,400,2,12.33,7,7,5,1,8,2,0,High value loyal customers,14
22390.0,26,49,12.19,1,7,1,0,2,0,2,Family budget customers,3
71322.0,350,31,11.67,1,2,4,1,7,1,1,Deal driven customers,12
79244.0,1216,58,13.03,1,1,4,10,7,0,1,Deal driven customers,21
49912.0,874,5,13.32,4,8,10,5,7,1,0,High value loyal customers,22
48699.0,40,90,12.61,1,5,1,0,3,2,3,At risk customers,4
80144.0,1367,47,12.25,1,1,3,7,8,0,1,Deal driven customers,18
54252.0,264,25,12.59,5,6,4,1,5,2,0,High value loyal customers,10
81929.0,2053,60,13.25,2,6,4,4,10,1,0,High value loyal customers,18
76068.0,1376,67,13.09,1,6,2,3,4,1,0,High value loyal customers,9
53204.0,45,40,11.78,1,4,1,0,3,2,3,At risk customers,4
67911.0,976,63,11.61,3,3,6,7,11,1,1,Deal driven customers,24
14796.0,51,1,13.29,2,9,1,0,3,1,2,Family budget customers,4
78128.0,1264,89,11.86,2,3,8,4,6,1,1,Deal driven customers,18
14188.0,75,40,12.84,1,6,2,0,4,0,2,Family budget customers,6
20425.0,57,5,13.17,2,7,2,0,3,1,2,Family budget customers,5
58646.0,140,3,12.56,1,4,2,1,4,1,3,At risk customers,7
72967.0,497,1,13.04,2,5,7,2,8,1,0,High value loyal customers,17
48150.0,266,24,12.56,3,7,5,1,4,1,0,High value loyal customers,10
82332.0,2006,89,13.29,1,2,5,3,12,0,1,Deal driven customers,20
58275.0,615,48,12.58,6,7,8,2,7,2,0,High value loyal customers,17
44953.0,1021,31,13.03,1,6,7,3,13,0,1,Deal driven customers,23
34587.0,22,68,11.63,2,4,1,0,3,2,3,At risk customers,4
43018.0,133,46,12.16,1,5,2,2,2,1,3,At risk customers,6
45736.0,437,92,12.44,5,7,7,1,6,1,0,High value loyal customers,14
66476.0,1013,80,12.07,2,4,6,8,10,1,1,Deal driven customers,24
27733.0,57,16,12.35,2,7,2,0,3,1,2,Family budget customers,5
69805.0,1038,50,11.94,2,2,6,8,11,1,1,Deal driven customers,25
72217.0,1573,93,12.73,1,2,3,10,8,0,1,Deal driven customers,21
25818.0,28,51,13.2,1,7,0,1,2,1,2,Family budget customers,3
37509.0,123,24,13.3,2,7,3,0,4,1,2,Family budget customers,7
25176.0,13,79,12.39,1,7,1,0,2,2,3,At risk customers,3
43586.0,132,26,13.34,3,8,3,0,4,1,2,Family budget customers,7
53230.0,732,86,13.41,4,5,5,2,12,1,0,High value loyal customers,19
50116.0,66,68,11.53,2,5,1,0,4,2,3,At risk customers,5
84906.0,1631,98,12.24,1,2,5,6,12,0,1,Deal driven customers,23
61286.0,608,34,12.41,2,5,7,1,8,1,0,High value loyal customers,16
82333.0,1822,60,12.76,1,2,4,3,10,0,1,Deal driven customers,17
65220.0,1282,3,13.33,4,6,8,4,7,0,0,High value loyal customers,19
33590.0,8,65,12.16,1,7,1,0,2,3,3,At risk customers,3
30992.0,43,83,12.69,1,7,1,0,3,1,2,Family budget customers,4
72309.0,1931,64,12.81,1,3,5,6,8,0,1,Deal driven customers,19
156924.0,8,85,12.34,0,0,0,0,0,0,3,At risk customers,0
16005.0,103,69,13.38,3,8,2,1,2,1,2,Family budget customers,5
65487.0,1169,48,11.97,3,2,3,5,6,0,1,Deal driven customers,14
58692.0,395,21,11.74,1,7,8,2,4,1,0,High value loyal customers,14
40590.0,258,30,12.25,5,6,3,4,3,2,0,High value loyal customers,10
20587.0,25,39,11.64,1,7,1,1,2,1,3,At risk customers,4
62637.0,185,76,11.84,1,2,2,2,5,1,1,Deal driven customers,9
29435.0,180,11,13.4,4,9,3,2,2,2,2,Family budget customers,7
19346.0,22,26,11.92,1,8,1,0,3,1,2,Family budget customers,4
35788.0,44,34,11.94,2,6,2,0,3,2,3,At risk customers,5
36997.0,94,72,12.91,5,5,2,1,4,2,3,At risk customers,7
23539.0,81,13,11.84,1,6,2,0,4,0,2,Family budget customers,6
65333.0,798,58,11.95,7,6,9,4,8,1,0,High value loyal customers,21
78499.0,1334,12,12.1,1,4,11,3,4,0,1,Deal driven customers,18
29732.0,38,23,11.77,1,9,2,0,2,1,3,At risk customers,4
41275.0,61,33,11.77,4,5,3,1,3,3,3,At risk customers,7
63516.0,300,30,12.49,4,5,4,1,7,2,0,High value loyal customers,12
42769.0,88,15,12.22,2,4,1,1,4,1,3,At risk customers,6
49572.0,54,25,12.04,2,7,2,0,3,2,3,At risk customers,5
69209.0,1782,4,13.29,2,4,5,3,6,0,1,Deal driven customers,14
17148.0,68,80,11.92,4,8,3,1,3,1,2,Family budget customers,7
40590.0,258,30,12.25,5,6,3,4,3,2,0,High value loyal customers,10
30560.0,31,6,12.51,1,7,1,0,3,1,2,Family budget customers,4
32146.0,66,16,11.64,2,6,2,0,4,1,3,At risk customers,6
41713.0,174,57,11.67,5,6,3,1,4,2,3,At risk customers,8
34176.0,28,9,11.94,1,3,1,0,3,1,3,At risk customers,4
58482.0,731,59,11.81,2,6,7,4,9,1,0,High value loyal customers,20
59686.0,274,78,11.93,1,4,4,1,6,1,3,At risk customers,11
60896.0,1701,90,13.22,3,6,9,10,4,1,0,High value loyal customers,23
62994.0,312,74,11.83,1,6,6,2,4,1,0,High value loyal customers,12
47320.0,414,10,12.42,6,6,5,1,8,1,0,High value loyal customers,14
74859.0,1565,63,12.58,1,3,6,5,11,0,1,Deal driven customers,22
15253.0,29,13,12.18,2,7,1,0,3,1,2,Family budget customers,4
31560.0,94,98,12.52,2,8,2,1,3,1,2,Family budget customers,6
72071.0,1338,4,12.88,3,2,5,4,8,1,1,Deal driven customers,17
91172.0,1092,94,12.76,0,3,4,3,7,0,1,Deal driven customers,14
90000.0,1479,91,12.02,1,1,4,8,5,0,1,Deal driven customers,17
41967.0,54,66,12.1,1,4,1,0,3,2,3,At risk customers,4
69263.0,568,14,11.82,1,6,9,1,7,1,0,High value loyal customers,17
65706.0,1199,77,12.51,1,7,11,3,12,0,1,Deal driven customers,26
60934.0,873,41,11.95,2,4,6,4,11,1,1,Deal driven customers,21
71965.0,1213,21,12.42,3,3,6,3,5,1,0,High value loyal customers,14
65210.0,731,25,11.81,2,6,9,3,8,1,0,High value loyal customers,20
79174.0,2043,2,12.97,1,2,5,6,7,0,1,Deal driven customers,18
81380.0,1893,51,13.02,1,2,4,2,10,0,1,Deal driven customers,16
48432.0,424,3,13.2,5,8,7,1,6,1,0,High value loyal customers,14
52914.0,575,32,12.98,2,7,7,3,3,1,0,High value loyal customers,13
38946.0,257,84,12.19,2,5,3,1,6,1,3,At risk customers,10
26067.0,56,49,12.16,3,8,3,0,3,1,2,Family budget customers,6
44325.0,542,69,12.82,4,8,8,2,7,1,0,High value loyal customers,17
42523.0,125,96,11.69,1,2,1,1,4,0,3,At risk customers,6
26487.0,69,23,12.62,3,5,2,1,3,1,2,Family budget customers,6
53233.0,40,18,11.79,1,4,1,0,3,1,3,At risk customers,4
67716.0,1016,8,12.97,4,5,7,4,13,1,0,High value loyal customers,24
76234.0,907,21,11.9,1,3,8,3,11,1,1,Deal driven customers,22
84117.0,1566,60,11.64,1,2,7,10,6,0,1,Deal driven customers,23
65487.0,1169,48,11.97,3,2,3,5,6,0,1,Deal driven customers,14
25224.0,46,36,11.79,2,3,1,1,3,1,3,At risk customers,5
89616.0,1644,36,12.85,1,2,7,5,12,0,1,Deal driven customers,24
40851.0,59,63,12.86,1,7,1,1,2,2,3,At risk customers,4
27469.0,17,2,13.41,1,6,0,0,3,0,2,Family budget customers,3
82347.0,1853,38,13.15,1,3,7,7,10,0,1,Deal driven customers,24
73803.0,1528,61,13.42,2,6,9,5,6,1,0,High value loyal customers,20
8820.0,35,52,12.78,4,8,3,0,3,2,2,Family budget customers,6
43322.0,141,25,11.7,1,7,3,0,4,0,3,At risk customers,7
55593.0,546,63,12.36,2,6,6,6,3,1,0,High value loyal customers,15
50501.0,500,10,12.54,7,6,5,4,4,2,0,High value loyal customers,13
37085.0,61,65,11.52,4,8,3,0,3,2,3,At risk customers,6
16185.0,106,71,12.41,2,8,2,2,2,1,2,Family budget customers,6
57731.0,704,0,13.1,4,6,8,8,6,1,0,High value loyal customers,22
48432.0,424,3,13.2,5,8,7,1,6,1,0,High value loyal customers,14
73807.0,849,88,12.99,2,2,5,5,11,1,1,Deal driven customers,21
18929.0,85,15,12.87,1,6,1,0,4,0,2,Family budget customers,5
35893.0,199,80,13.21,6,8,3,1,5,2,0,High value loyal customers,9
61014.0,1147,17,13.39,4,7,9,3,4,1,0,High value loyal customers,16
32144.0,54,76,11.78,4,7,2,1,3,2,3,At risk customers,6
14918.0,43,52,13.07,1,6,1,0,3,1,2,Family budget customers,4
45146.0,53,28,12.46,2,4,1,1,2,2,3,At risk customers,4
41769.0,521,31,12.88,6,8,8,1,7,1,0,High value loyal customers,16
88325.0,1623,42,11.9,1,2,6,2,9,0,1,Deal driven customers,17
38054.0,45,24,11.67,2,7,2,0,3,2,3,At risk customers,5
80617.0,1435,42,13.22,1,2,4,6,8,0,1,Deal driven customers,18
5305.0,32,12,12.42,0,13,1,0,0,1,2,Family budget customers,1
36807.0,16,88,13.03,1,6,1,0,2,2,2,Family budget customers,3
28427.0,52,67,12.78,2,8,2,0,3,1,2,Family budget customers,5
82032.0,1234,54,11.74,0,1,4,6,7,0,1,Deal driven customers,17
22775.0,15,40,12.53,1,8,1,0,2,1,2,Family budget customers,3
40101.0,415,73,13.21,4,7,6,1,6,1,0,High value loyal customers,13
58025.0,470,81,12.1,3,4,3,2,10,1,0,High value loyal customers,15
75777.0,1438,12,12.49,1,1,3,6,11,0,1,Deal driven customers,20
7500.0,53,7,12.65,4,7,3,2,2,1,2,Family budget customers,7
33562.0,51,33,11.52,3,4,2,0,4,3,3,At risk customers,6
57642.0,679,24,11.98,3,4,7,6,6,1,0,High value loyal customers,19
58554.0,586,55,13.26,6,7,8,2,6,2,0,High value loyal customers,16
63777.0,653,87,12.77,8,8,11,1,6,2,0,High value loyal customers,18
57967.0,468,39,12.83,5,5,4,2,8,1,0,High value loyal customers,14
52247.25135379061,1679,53,13.39,0,0,0,0,1,0,1,Deal driven customers,1
24434.0,50,9,11.62,2,7,2,1,2,2,3,At risk customers,5
11012.0,84,82,12.79,3,9,3,1,2,1,2,Family budget customers,6
44802.0,1049,71,13.36,2,8,9,4,12,0,0,High value loyal customers,25
26816.0,22,50,13.37,1,4,0,0,3,0,2,Family budget customers,3
666666.0,62,23,12.58,4,6,3,1,3,1,0,High value loyal customers,7
34421.0,30,81,12.5,1,7,1,0,2,1,2,Family budget customers,3
61223.0,1341,46,12.55,2,5,9,3,4,1,0,High value loyal customers,16
64014.0,444,56,11.56,7,7,8,2,5,3,0,High value loyal customers,15
56981.0,1241,91,11.93,1,6,2,3,13,0,1,Deal driven customers,18
69245.0,843,8,11.93,2,3,6,5,10,1,1,Deal driven customers,21
52869.0,172,40,13.21,3,7,3,1,4,2,0,High value loyal customers,8
